source,target
1385647358,79455373
617094473,79455373
3049972011,79455373
729892062628302849,79455373
3092775645,79455373
2498025067,79455373
154594907,79455373
122462516,79455373
262864117,79455373
1316223600,79455373
1206278875,79455373
26122016,79455373
17366820,79455373
925088526,79455373
342875902,79455373
2766889970,79455373
57937582,79455373
40944483,79455373
397266794,79455373
1894680457,79455373
2799641135,79455373
926225232,79455373
24675815,79455373
341040815,79455373
242356875,79455373
835184922,79455373
16735555,79455373
75419154,79455373
1160790912,79455373
716529781,79455373
74695779,79455373
1065560144,79455373
29258300,79455373
939501206,79455373
1217672786,79455373
188449790,79455373
1311028620,79455373
1031005303,79455373
213048153,79455373
507849885,79455373
22494857,79455373
171616979,79455373
190452288,79455373
49747689,79455373
213131653,79455373
32915119,79455373
1428381265548435457,35442707
219310740,35442707
576052573,35442707
14235023,35442707
2479993489,35442707
4093226241,35442707
4851010037,35442707
116438442,35442707
1190815267,35442707
4184344918,35442707
384482621,35442707
1142411702,35442707
3300916486,35442707
726231104,35442707
1351152841,35442707
2800051850,35442707
2766889970,35442707
98663148,35442707
448718342,35442707
492447729,35442707
998902050,35442707
200183719,35442707
26991913,35442707
632895831,35442707
14256196,35442707
1436003556,35442707
16160318,35442707
1647627914,35442707
107948332,35442707
29258300,35442707
1379984834,35442707
14932969,35442707
784615392,35442707
616297671,35442707
392282526,35442707
26460492,35442707
14562671,35442707
60738475,35442707
439162178,35442707
28970001,35442707
1493731,35442707
413168304,35442707
384744121,35442707
168203684,35442707
563944571,35442707
191421710,35442707
19855425,35442707
457503046,35442707
402850573,35442707
256196333,35442707
15010947,35442707
219782856,35442707
137319825,35442707
217262382,35442707
270338795,35442707
245928975,35442707
17820931,35442707
194727287,35442707
18114269,35442707
34696167,35442707
46944842,35442707
384444395,35442707
15132816,35442707
226737674,35442707
42871150,35442707
126331251,35442707
42265020,35442707
165786326,35442707
78085881,35442707
33248095,35442707
194073775,35442707
66638375,35442707
88200698,35442707
19761787,35442707
1484626648607690761,3300916486
1482978509219840000,3300916486
1098924832257961984,3300916486
1468851014988185602,3300916486
2853209944,3300916486
1131680176801292288,3300916486
1078064424609554433,3300916486
1353697243816202240,3300916486
1098922126176849921,3300916486
3045105423,3300916486
3026842371,3300916486
2819430311,3300916486
1467394068296740865,3300916486
1459650095318814722,3300916486
2760122922,3300916486
1146454662,3300916486
1170267919768530944,3300916486
1381231606824849410,3300916486
290661913,3300916486
259374107,3300916486
1245655555974168576,3300916486
1099087024588500993,3300916486
1443445219261833220,3300916486
1091300799563657216,3300916486
1442832081093079042,3300916486
4076964561,3300916486
1413140130,3300916486
1428381265548435457,3300916486
62615202,3300916486
736454500903485444,3300916486
425371615,3300916486
3049972011,3300916486
106769241,3300916486
776023321884360704,3300916486
1375390022854148098,3300916486
1281653677510533120,3300916486
803676517444317185,3300916486
560482487,3300916486
1370361610997497860,3300916486
974005686,3300916486
1264176953793433602,3300916486
29942442,3300916486
562918819,3300916486
1360269376361005061,3300916486
2819442669,3300916486
147166598,3300916486
717259085360533504,3300916486
1266834873446268928,3300916486
2887897833,3300916486
484678959,3300916486
2315172008,3300916486
2790155502,3300916486
148111855,3300916486
816996008,3300916486
1593077364,3300916486
797958145721171968,3300916486
959763681910448129,3300916486
37508425,3300916486
522202539,3300916486
531062077,3300916486
1034336828432834561,3300916486
83814380,3300916486
17238017,3300916486
1319266968013295616,3300916486
1332112269795319809,3300916486
280534430,3300916486
2286775125,3300916486
1219183908077686784,3300916486
106804407,3300916486
1565809416,3300916486
117359423,3300916486
1319555051283795968,3300916486
34563828,3300916486
1206842031626162177,3300916486
833125636168380416,3300916486
1098562993288302592,3300916486
1643091762,3300916486
548462417,3300916486
1034418166859026437,3300916486
1385476140,3300916486
1126448006230937601,3300916486
324325513,3300916486
143829894,3300916486
746321068995010561,3300916486
1099084724310552576,3300916486
1131532537334046720,3300916486
498111537,3300916486
4119626644,3300916486
95982705,3300916486
1274083809240199170,3300916486
917749273827082241,3300916486
1953613052,3300916486
91446501,3300916486
752183582085480448,3300916486
1085463827133665280,3300916486
88431552,3300916486
717943315,3300916486
457503046,3300916486
764109029329276929,3300916486
1379984834,3300916486
35442707,3300916486
1186201737830551553,936954500572762113
1469230689497362440,936954500572762113
1322586748413759491,936954500572762113
883359957944553472,936954500572762113
906780725139132417,936954500572762113
1403759199658594307,936954500572762113
463262629,936954500572762113
913174032434024449,936954500572762113
1055373776127512576,936954500572762113
3373073607,936954500572762113
2744204755,936954500572762113
789458775887544320,936954500572762113
1194190676872839168,936954500572762113
1265010895626829824,936954500572762113
1017331123779723264,936954500572762113
1239108694207541251,936954500572762113
636186840,936954500572762113
1117719505361342465,936954500572762113
798489644,936954500572762113
380984454,936954500572762113
1125207246,936954500572762113
955720799339581440,936954500572762113
14418945,936954500572762113
539845843,936954500572762113
1126475560891428864,936954500572762113
557079428,936954500572762113
4000659178,936954500572762113
840939737951145984,936954500572762113
1079778314666024960,936954500572762113
744529044,936954500572762113
786918622346313728,936954500572762113
787437203416899584,936954500572762113
4925702703,936954500572762113
126110829,936954500572762113
3374830853,936954500572762113
451251209,936954500572762113
818874723350302720,936954500572762113
551881511,936954500572762113
2534588982,936954500572762113
993143935638884353,936954500572762113
777789978768269312,936954500572762113
740230434,936954500572762113
883057500970516480,936954500572762113
439428335,936954500572762113
2150732394,936954500572762113
267622513,936954500572762113
3403925475,936954500572762113
162806642,936954500572762113
4864642349,936954500572762113
864142801784754176,936954500572762113
104435756,936954500572762113
239906290,936954500572762113
3247754711,936954500572762113
314308769,936954500572762113
1386468133,936954500572762113
89704833,936954500572762113
217168395,936954500572762113
730284872,936954500572762113
192669829,936954500572762113
2206951304,936954500572762113
740070602,936954500572762113
1412600736,936954500572762113
132208867,936954500572762113
1718578376,936954500572762113
806865667,795866695042793472
63428105,795866695042793472
3587040569,795866695042793472
794586445172404224,795866695042793472
99343039,90451846
1118235080252641280,90451846
1346406877282902016,90451846
185952794,90451846
1221713247759368193,90451846
72863847,90451846
1217876681307889665,90451846
127535166,90451846
1133764719981092865,90451846
747924236,90451846
37664589,90451846
20515037,90451846
3092547670,90451846
841588167593607168,90451846
820197004055871490,90451846
2350820652,90451846
747649786149507077,90451846
2394311191,90451846
254250644,90451846
86296557,90451846
3247754711,90451846
2815932097,90451846
2264213972,90451846
3165329290,90451846
34283575,90451846
2980095693,90451846
79455373,90451846
2577276560,90451846
113678730,90451846
18304835,90451846
57665578,90451846
593564542,90451846
479142643,90451846
1895173549,90451846
301318679,90451846
27653939,90451846
555036281,90451846
70922355,90451846
1322628026,90451846
355201723,90451846
928335210,90451846
83545627,90451846
1241117228,90451846
221164250,90451846
213131653,90451846
136753296,90451846
204729038,90451846
324376463,90451846
381229460,90451846
364440306,90451846
369161922,90451846
270521418,90451846
42265020,90451846
37933222,90451846
105160635,90451846
93599144,90451846
44604112,90451846
18016709,90451846
114224625,90451846
1362842438814085120,1259805084487204865
1043790921375059968,1259805084487204865
1165737250098995206,1259805084487204865
1461836617241485322,1259805084487204865
1321807779456274432,1259805084487204865
1445827750116343811,1259805084487204865
1040252979306274816,1259805084487204865
1408900040656105472,1259805084487204865
1144728100326039557,1259805084487204865
1325855979704115200,1259805084487204865
1430417163806990343,1259805084487204865
1234855623076044800,1259805084487204865
1189350595284611074,1259805084487204865
1150050392258093056,1259805084487204865
1422123218245144577,1259805084487204865
840268008127905793,1259805084487204865
1418668332216209409,1259805084487204865
4872792623,1259805084487204865
1247853093313798145,1259805084487204865
1268802986932920320,1259805084487204865
1251271040866582529,1259805084487204865
1293535840656928769,1259805084487204865
1398936466831577091,1259805084487204865
746207033238577155,1259805084487204865
1395977823282663425,1259805084487204865
1244061577281667072,1259805084487204865
1104549963374227461,1259805084487204865
1031833994902597632,1259805084487204865
1241863063403405314,1259805084487204865
1303077867723653121,1259805084487204865
1244348722542268419,1259805084487204865
2342103183,1259805084487204865
1355282941182685195,1259805084487204865
1390529025081233413,1259805084487204865
1383108181652611075,1259805084487204865
441256001,1259805084487204865
1071189123413786624,1259805084487204865
1387437045484752901,1259805084487204865
1198167051602472961,1259805084487204865
1090652546836951040,1259805084487204865
1245305063800803328,1259805084487204865
1380445069531082752,1259805084487204865
1316208090451267586,1259805084487204865
1232594090878959616,1259805084487204865
1293579867737464832,1259805084487204865
1343613607217659907,1259805084487204865
1326637351716720643,1259805084487204865
1463307198,1259805084487204865
1346647204174442505,1259805084487204865
2291005838,1259805084487204865
1159853308892319749,1259805084487204865
1262914329726386179,1259805084487204865
1334199569526251525,1259805084487204865
1310720444916473858,1259805084487204865
1274596012821303296,1259805084487204865
1324692210323959808,1259805084487204865
1321252365387894785,1259805084487204865
1279954699412819969,1259805084487204865
14526408,1259805084487204865
1076411337801195520,1259805084487204865
29942442,34283575
1099036026859864069,34283575
759300251203301376,34283575
301045554,34283575
406835266,34283575
2195610588,34283575
3080157394,34283575
